playerName,season,total_points,total_games,avg_points_per_game
Dwight Morrison,1955-56,142.0,32,4.4375
Dwight Morrison,1957-58,0.0,2,0.0
Dwight Powell,2014-15,90.0,25,3.6
Dwight Powell,2015-16,399.0,67,5.955223880597015
Dwight Powell,2016-17,516.0,76,6.7894736842105265
Dwight Powell,2017-18,671.0,79,8.49367088607595
Dwight Powell,2018-19,815.0,77,10.584415584415584
Dwight Powell,2019-20,376.0,40,9.4
Dwight Powell,2020-21,342.0,58,5.896551724137931
Dwight Powell,2021-22,717.0,82,8.74390243902439
Dwight Powell,2022-23,506.0,76,6.657894736842105
Dwight Powell,2023-24,208.0,62,3.3548387096774195
Dwight Powell,2024-25,114.0,56,2.0357142857142856
Dwight Powell,2025-26,64.0,24,2.6666666666666665
Dwight Waller,1968-69,7.0,10,0.7
Dwyane Wade,2003-04,991.0,61,16.24590163934426
Dwyane Wade,2004-05,1854.0,77,24.07792207792208
Dwyane Wade,2005-06,2040.0,75,27.2
Dwyane Wade,2006-07,1397.0,51,27.392156862745097
Dwyane Wade,2007-08,1254.0,51,24.58823529411765
Dwyane Wade,2008-09,2386.0,79,30.20253164556962
Dwyane Wade,2009-10,2045.0,77,26.558441558441558
Dwyane Wade,2010-11,1941.0,76,25.539473684210527
Dwyane Wade,2011-12,1082.0,49,22.081632653061224
Dwyane Wade,2012-13,1463.0,69,21.202898550724637
Dwyane Wade,2013-14,1028.0,54,19.037037037037038
Dwyane Wade,2014-15,1331.0,62,21.467741935483872
Dwyane Wade,2015-16,1409.0,74,19.04054054054054
Dwyane Wade,2016-17,1096.0,60,18.266666666666666
Dwyane Wade,2017-18,765.0,67,11.417910447761194
Dwyane Wade,2018-19,1083.0,72,15.041666666666666
Dylan Cardwell,2025-26,39.0,10,3.9
Dylan Harper,2025-26,316.0,27,11.703703703703704
Dylan Windler,2020-21,161.0,31,5.193548387096774
Dylan Windler,2021-22,110.0,49,2.2448979591836733
Dylan Windler,2022-23,5.0,3,1.6666666666666667
Dylan Windler,2023-24,43.0,14,3.0714285714285716
Dyron Nix,1989-90,39.0,20,1.95
Dyson Daniels,2022-23,225.0,58,3.8793103448275863
Dyson Daniels,2023-24,354.0,63,5.619047619047619
Dyson Daniels,2024-25,1079.0,77,14.012987012987013
Dyson Daniels,2025-26,433.0,37,11.702702702702704
Dzanan Musa,2018-19,19.0,8,2.375
Dzanan Musa,2019-20,192.0,39,4.923076923076923
E'Twaun Moore,2011-12,108.0,35,3.085714285714286
E'Twaun Moore,2012-13,588.0,75,7.84
E'Twaun Moore,2013-14,499.0,79,6.3164556962025316
E'Twaun Moore,2014-15,142.0,46,3.0869565217391304
E'Twaun Moore,2015-16,443.0,59,7.508474576271187
E'Twaun Moore,2016-17,700.0,73,9.58904109589041
E'Twaun Moore,2017-18,1022.0,82,12.463414634146341
E'Twaun Moore,2018-19,633.0,53,11.943396226415095
E'Twaun Moore,2019-20,466.0,56,8.321428571428571
E'Twaun Moore,2020-21,133.0,27,4.925925925925926
E.C. Coleman,1973-74,142.0,35,4.057142857142857
E.C. Coleman,1974-75,436.0,52,8.384615384615385
E.C. Coleman,1975-76,367.0,52,7.0576923076923075
E.C. Coleman,1976-77,662.0,77,8.597402597402597
E.C. Coleman,1977-78,464.0,72,6.444444444444445
E.C. Coleman,1978-79,2.0,5,0.4
E.J. Liddell,2023-24,4.0,8,0.5
E.J. Liddell,2024-25,21.0,12,1.75
E.J. Liddell,2025-26,14.0,8,1.75
Earl Barron,2005-06,13.0,7,1.8571428571428572
Earl Barron,2006-07,63.0,26,2.423076923076923
Earl Barron,2007-08,326.0,46,7.086956521739131
Earl Barron,2009-10,82.0,7,11.714285714285714
Earl Barron,2010-11,77.0,20,3.85
Earl Barron,2011-12,4.0,2,2.0
Earl Barron,2012-13,39.0,12,3.25
Earl Barron,2014-15,32.0,16,2.0
Earl Boykins,1998-99,65.0,21,3.0952380952380953
Earl Boykins,1999-00,138.0,25,5.52
Earl Boykins,2000-01,65.0,10,6.5
Earl Boykins,2001-02,280.0,68,4.117647058823529
Earl Boykins,2002-03,600.0,68,8.823529411764707
Earl Boykins,2003-04,839.0,82,10.231707317073171
Earl Boykins,2004-05,1015.0,82,12.378048780487806
Earl Boykins,2005-06,756.0,60,12.6
Earl Boykins,2006-07,961.0,66,14.56060606060606
Earl Boykins,2007-08,185.0,36,5.138888888888889
Earl Boykins,2009-10,440.0,67,6.567164179104478
Earl Boykins,2010-11,408.0,55,7.418181818181818
Earl Boykins,2011-12,39.0,8,4.875
Earl Clark,2009-10,140.0,50,2.8
Earl Clark,2010-11,163.0,40,4.075
Earl Clark,2011-12,123.0,44,2.7954545454545454
Earl Clark,2012-13,426.0,56,7.607142857142857
Earl Clark,2013-14,257.0,53,4.849056603773585
Earl Clark,2014-15,27.0,10,2.7
Earl Cureton,1980-81,219.0,52,4.211538461538462
Earl Cureton,1981-82,349.0,66,5.287878787878788
Earl Cureton,1982-83,249.0,73,3.410958904109589
Earl Cureton,1983-84,192.0,73,2.6301369863013697
Earl Cureton,1984-85,500.0,81,6.172839506172839
Earl Cureton,1985-86,687.0,80,8.5875
Earl Cureton,1986-87,568.0,78,7.282051282051282
Earl Cureton,1987-88,299.0,69,4.333333333333333
Earl Cureton,1988-89,532.0,82,6.487804878048781
Earl Cureton,1990-91,17.0,9,1.8888888888888888
Earl Cureton,1993-94,4.0,2,2.0
Earl Cureton,1996-97,7.0,9,0.7777777777777778
Earl Evans,1979-80,150.0,35,4.285714285714286
Earl Jones,1984-85,0.0,2,0.0
Earl Jones,1985-86,13.0,12,1.0833333333333333
Earl Lloyd,1952-53,36.0,4,9.0
Earl Lloyd,1953-54,390.0,44,8.863636363636363
Earl Lloyd,1954-55,481.0,48,10.020833333333334
Earl Lloyd,1955-56,558.0,66,8.454545454545455
Earl Lloyd,1956-57,122.0,11,11.090909090909092
Earl Lloyd,1957-58,173.0,25,6.92
Earl Lloyd,1958-59,116.0,14,8.285714285714286
Earl Lloyd,1959-60,65.0,6,10.833333333333334
Earl Monroe,1967-68,1548.0,64,24.1875
Earl Monroe,1968-69,1806.0,69,26.17391304347826
Earl Monroe,1969-70,1402.0,62,22.612903225806452
Earl Monroe,1970-71,1541.0,71,21.704225352112676
Earl Monroe,1971-72,720.0,61,11.80327868852459
Earl Monroe,1972-73,1163.0,75,15.506666666666666
Earl Monroe,1973-74,573.0,41,13.975609756097562
Earl Monroe,1974-75,1605.0,77,20.844155844155843
Earl Monroe,1975-76,1574.0,76,20.710526315789473
Earl Monroe,1976-77,1533.0,77,19.90909090909091
Earl Monroe,1977-78,1354.0,76,17.81578947368421
Earl Monroe,1978-79,787.0,64,12.296875
Earl Monroe,1979-80,378.0,51,7.411764705882353
Earl Tatum,1976-77,638.0,68,9.382352941176471
Earl Tatum,1977-78,1173.0,82,14.304878048780488
Earl Tatum,1978-79,614.0,78,7.871794871794871
Earl Tatum,1979-80,85.0,33,2.5757575757575757
Earl Watson,2001-02,231.0,63,3.6666666666666665
Earl Watson,2002-03,433.0,78,5.551282051282051
Earl Watson,2003-04,460.0,81,5.679012345679013
Earl Watson,2004-05,615.0,80,7.6875
Earl Watson,2005-06,623.0,70,8.9
Earl Watson,2006-07,726.0,77,9.428571428571429
Earl Watson,2007-08,838.0,78,10.743589743589743
Earl Watson,2008-09,448.0,68,6.588235294117647
Earl Watson,2009-10,619.0,79,7.8354430379746836
Earl Watson,2010-11,343.0,80,4.2875
Earl Watson,2011-12,149.0,50,2.98
Earl Watson,2012-13,96.0,48,2.0
Earl Watson,2013-14,12.0,21,0.5714285714285714
Earl Williams,1974-75,371.0,79,4.69620253164557
Earl Williams,1975-76,156.0,45,3.466666666666667
Earl Williams,1976-77,3.0,1,3.0
Earl Williams,1978-79,122.0,20,6.1
Ed Biedenbach,1968-69,4.0,7,0.5714285714285714
Ed Burton,1961-62,2.0,1,2.0
Ed Burton,1964-65,14.0,6,2.3333333333333335
Ed Conlin,1955-56,507.0,60,8.45
Ed Conlin,1956-57,186.0,11,16.90909090909091
Ed Conlin,1957-58,360.0,24,15.0
Ed Conlin,1958-59,142.0,14,10.142857142857142
Ed Conlin,1959-60,90.0,6,15.0
Ed Conlin,1960-61,99.0,13,7.615384615384615
Ed Conlin,1961-62,57.0,10,5.7
Ed Dahler,1951-52,10.0,1,10.0
Ed Davis,2010-11,501.0,65,7.707692307692308
Ed Davis,2011-12,415.0,66,6.287878787878788
Ed Davis,2012-13,623.0,81,7.691358024691358
Ed Davis,2013-14,357.0,63,5.666666666666667
Ed Davis,2014-15,656.0,79,8.30379746835443
Ed Davis,2015-16,526.0,81,6.493827160493828
Ed Davis,2016-17,200.0,46,4.3478260869565215
Ed Davis,2017-18,414.0,78,5.3076923076923075
Ed Davis,2018-19,472.0,81,5.827160493827161
Ed Davis,2019-20,51.0,28,1.8214285714285714
Ed Davis,2020-21,48.0,22,2.1818181818181817
Ed Davis,2021-22,28.0,29,0.9655172413793104
Ed Earle,1953-54,4.0,2,2.0
Ed Fleming,1955-56,100.0,10,10.0
Ed Fleming,1956-57,33.0,7,4.714285714285714
Ed Fleming,1957-58,42.0,5,8.4
Ed Fleming,1958-59,42.0,7,6.0
Ed Fleming,1959-60,0.0,1,0.0
Ed Gray,1997-98,227.0,30,7.566666666666666
Ed Gray,1998-99,146.0,30,4.866666666666666
Ed Horton,1989-90,202.0,45,4.488888888888889
Ed Kalafat,1954-55,52.0,10,5.2
Ed Kalafat,1955-56,100.0,12,8.333333333333334
Ed Kalafat,1956-57,32.0,5,6.4
Ed Lawrence,1980-81,12.0,3,4.0
Ed Macauley,1951-52,450.0,21,21.428571428571427
Ed Macauley,1952-53,498.0,21,23.714285714285715
Ed Macauley,1953-54,511.0,25,20.44
Ed Macauley,1954-55,410.0,24,17.083333333333332
Ed Macauley,1955-56,557.0,32,17.40625
Ed Macauley,1956-57,326.0,20,16.3
Ed Macauley,1957-58,85.0,6,14.166666666666666
Ed Macauley,1958-59,6.0,2,3.0
Ed Manning,1967-68,226.0,58,3.896551724137931
Ed Manning,1968-69,258.0,55,4.6909090909090905
Ed Manning,1969-70,209.0,53,3.943396226415094
Ed Manning,1970-71,561.0,79,7.10126582278481
Ed Mikan,1951-52,35.0,4,8.75
Ed Mikan,1952-53,2.0,1,2.0
Ed Mikan,1953-54,10.0,4,2.5
Ed Nealy,1982-83,364.0,82,4.439024390243903
Ed Nealy,1983-84,174.0,71,2.4507042253521125
Ed Nealy,1984-85,62.0,22,2.8181818181818183
Ed Nealy,1986-87,223.0,60,3.716666666666667
Ed Nealy,1987-88,142.0,68,2.088235294117647
Ed Nealy,1988-89,30.0,43,0.6976744186046512
Ed Nealy,1989-90,104.0,46,2.260869565217391
Ed Nealy,1990-91,123.0,55,2.2363636363636363
Ed Nealy,1991-92,160.0,52,3.076923076923077
Ed Nealy,1992-93,69.0,41,1.6829268292682926
Ed O'Bannon,1995-96,399.0,64,6.234375
Ed O'Bannon,1996-97,235.0,62,3.7903225806451615
Ed Pinckney,1985-86,674.0,79,8.531645569620252
Ed Pinckney,1986-87,837.0,80,10.4625
Ed Pinckney,1987-88,491.0,79,6.215189873417722
Ed Pinckney,1988-89,918.0,80,11.475
Ed Pinckney,1989-90,362.0,77,4.701298701298701
Ed Pinckney,1990-91,366.0,70,5.228571428571429
Ed Pinckney,1991-92,613.0,81,7.567901234567901
Ed Pinckney,1992-93,32.0,7,4.571428571428571
Ed Pinckney,1993-94,394.0,76,5.184210526315789
Ed Pinckney,1994-95,140.0,62,2.2580645161290325
Ed Pinckney,1995-96,478.0,74,6.45945945945946
Ed Pinckney,1996-97,66.0,26,2.5384615384615383
Ed Rains,1981-82,192.0,49,3.9183673469387754
Ed Rains,1982-83,95.0,34,2.7941176470588234
Ed Ratleff,1973-74,370.0,49,7.551020408163265
Ed Ratleff,1974-75,577.0,49,11.775510204081632
Ed Ratleff,1975-76,654.0,60,10.9
Ed Ratleff,1976-77,164.0,36,4.555555555555555
Ed Ratleff,1977-78,295.0,67,4.402985074626866
Ed Searcy,1975-76,6.0,4,1.5
Ed Smith,1953-54,13.0,3,4.333333333333333
Ed Stokes,1997-98,3.0,4,0.75
Eddie Basden,2005-06,39.0,17,2.2941176470588234
Eddie Gill,2000-01,39.0,8,4.875
Eddie Gill,2001-02,114.0,22,5.181818181818182
Eddie Gill,2003-04,50.0,20,2.5
Eddie Gill,2004-05,269.0,69,3.898550724637681
Eddie Gill,2005-06,43.0,29,1.4827586206896552
Eddie Gill,2007-08,38.0,14,2.7142857142857144
Eddie Gill,2008-09,14.0,5,2.8
Eddie Griffin,2001-02,642.0,73,8.794520547945206
Eddie Griffin,2002-03,664.0,77,8.623376623376624
Eddie Griffin,2004-05,527.0,70,7.5285714285714285
Eddie Griffin,2005-06,320.0,70,4.571428571428571
Eddie Griffin,2006-07,18.0,12,1.5
Eddie House,2000-01,249.0,45,5.533333333333333
Eddie House,2001-02,514.0,63,8.158730158730158
Eddie House,2002-03,411.0,53,7.754716981132075
Eddie House,2003-04,409.0,60,6.816666666666666
Eddie House,2004-05,397.0,67,5.925373134328358
Eddie House,2005-06,796.0,81,9.82716049382716
Eddie House,2006-07,468.0,56,8.357142857142858
Eddie House,2007-08,584.0,78,7.487179487179487
Eddie House,2008-09,691.0,81,8.530864197530864
Eddie House,2009-10,473.0,68,6.955882352941177
Eddie House,2010-11,362.0,55,6.581818181818182
Eddie Hughes,1987-88,17.0,11,1.5454545454545454
Eddie Hughes,1988-89,70.0,26,2.6923076923076925
Eddie Hughes,1989-90,209.0,60,3.4833333333333334
Eddie Johnson,1977-78,780.0,74,10.54054054054054
Eddie Johnson,1978-79,1123.0,71,15.816901408450704
Eddie Johnson,1979-80,1435.0,77,18.636363636363637
Eddie Johnson,1980-81,1431.0,75,19.08
Eddie Johnson,1981-82,1780.0,137,12.992700729927007
Eddie Johnson,1982-83,2576.0,142,18.140845070422536
Eddie Johnson,1983-84,2680.0,148,18.10810810810811
Eddie Johnson,1984-85,1204.0,72,16.72222222222222
Eddie Johnson,1985-86,2190.0,150,14.6
Eddie Johnson,1986-87,1717.0,103,16.66990291262136
Eddie Johnson,1987-88,1294.0,73,17.726027397260275
Eddie Johnson,1988-89,1504.0,70,21.485714285714284
Eddie Johnson,1989-90,1080.0,64,16.875
Eddie Johnson,1990-91,1354.0,81,16.71604938271605
Eddie Johnson,1991-92,1386.0,81,17.11111111111111
Eddie Johnson,1992-93,1177.0,82,14.353658536585366
Eddie Johnson,1993-94,836.0,73,11.452054794520548
Eddie Johnson,1995-96,475.0,62,7.661290322580645
Eddie Johnson,1996-97,424.0,51,8.313725490196079
Eddie Johnson,1997-98,633.0,74,8.554054054054054
Eddie Johnson,1998-99,12.0,3,4.0
Eddie Jones,1994-95,897.0,64,14.015625
Eddie Jones,1995-96,893.0,70,12.757142857142858
Eddie Jones,1996-97,1374.0,80,17.175
Eddie Jones,1997-98,1349.0,80,16.8625
Eddie Jones,1998-99,780.0,50,15.6
Eddie Jones,1999-00,1446.0,72,20.083333333333332
Eddie Jones,2000-01,1094.0,63,17.365079365079364
Eddie Jones,2001-02,1480.0,81,18.271604938271604
Eddie Jones,2002-03,869.0,47,18.48936170212766
Eddie Jones,2003-04,1401.0,81,17.296296296296298
Eddie Jones,2004-05,1018.0,80,12.725
Eddie Jones,2005-06,885.0,75,11.8
Eddie Jones,2006-07,493.0,64,7.703125
Eddie Jones,2007-08,176.0,47,3.74468085106383
Eddie Jordan,1977-78,553.0,72,7.680555555555555
Eddie Jordan,1978-79,995.0,79,12.594936708860759
Eddie Jordan,1979-80,1056.0,80,13.2
Eddie Jordan,1980-81,393.0,74,5.3108108108108105
Eddie Jordan,1981-82,222.0,58,3.8275862068965516
Eddie Jordan,1982-83,94.0,35,2.6857142857142855
Eddie Jordan,1983-84,42.0,16,2.625
Eddie Mast,1970-71,61.0,30,2.033333333333333
Eddie Mast,1971-72,97.0,38,2.5526315789473686
Eddie Mast,1972-73,107.0,36,2.9722222222222223
Eddie Miles,1963-64,109.0,20,5.45
Eddie Miles,1964-65,270.0,21,12.857142857142858
Eddie Miles,1965-66,591.0,31,19.06451612903226
Eddie Miles,1966-67,351.0,20,17.55
Eddie Miles,1967-68,776.0,43,18.046511627906977
Eddie Miles,1968-69,537.0,44,12.204545454545455
Eddie Miles,1969-70,401.0,31,12.935483870967742
Eddie Miles,1970-71,482.0,52,9.26923076923077
Eddie Miles,1971-72,56.0,41,1.3658536585365855
Eddie Owens,1977-78,21.0,8,2.625
Eddie Phillips,1982-83,144.0,47,3.0638297872340425
Eddie Robinson,1999-00,471.0,67,7.029850746268656
Eddie Robinson,2000-01,498.0,67,7.432835820895522
Eddie Robinson,2001-02,262.0,29,9.03448275862069
Eddie Robinson,2002-03,364.0,64,5.6875
Eddie Robinson,2003-04,343.0,50,6.86
Eddielee Wilkins,1984-85,298.0,54,5.518518518518518
Eddielee Wilkins,1986-87,139.0,24,5.791666666666667
Eddielee Wilkins,1988-89,289.0,71,4.070422535211268
Eddielee Wilkins,1989-90,371.0,79,4.69620253164557
Eddielee Wilkins,1990-91,279.0,68,4.102941176470588
Eddielee Wilkins,1992-93,158.0,26,6.076923076923077
Eddy Curry,2001-02,483.0,72,6.708333333333333
Eddy Curry,2002-03,849.0,81,10.481481481481481
Eddy Curry,2003-04,1070.0,73,14.657534246575343
Eddy Curry,2004-05,1012.0,63,16.063492063492063
Eddy Curry,2005-06,979.0,72,13.597222222222221
Eddy Curry,2006-07,1576.0,81,19.45679012345679
Eddy Curry,2007-08,781.0,59,13.23728813559322
Eddy Curry,2008-09,5.0,3,1.6666666666666667
Eddy Curry,2009-10,26.0,7,3.7142857142857144
Eddy Curry,2011-12,30.0,14,2.142857142857143
Eddy Curry,2012-13,9.0,2,4.5
Edgar Jones,1980-81,524.0,60,8.733333333333333
Edgar Jones,1981-82,375.0,48,7.8125
Edgar Jones,1982-83,670.0,76,8.81578947368421
Edgar Jones,1983-84,826.0,81,10.197530864197532
Edgar Jones,1984-85,316.0,42,7.523809523809524
Edgar Jones,1985-86,513.0,53,9.679245283018869
Edmond Sumner,2017-18,2.0,1,2.0
Edmond Sumner,2018-19,66.0,23,2.869565217391304
Edmond Sumner,2019-20,152.0,31,4.903225806451613
Edmond Sumner,2020-21,408.0,53,7.69811320754717
Edmond Sumner,2022-23,378.0,53,7.132075471698113
Edmund Sherod,1982-83,395.0,64,6.171875
Eduardo Najera,2000-01,131.0,40,3.275
Eduardo Najera,2001-02,400.0,62,6.451612903225806
Eduardo Najera,2002-03,320.0,48,6.666666666666667
Eduardo Najera,2003-04,176.0,57,3.087719298245614
Eduardo Najera,2004-05,354.0,68,5.205882352941177
Eduardo Najera,2005-06,347.0,64,5.421875
Eduardo Najera,2006-07,497.0,75,6.626666666666667
Eduardo Najera,2007-08,464.0,78,5.948717948717949
Eduardo Najera,2008-09,79.0,26,3.0384615384615383
Eduardo Najera,2009-10,157.0,46,3.4130434782608696
Eduardo Najera,2010-11,69.0,31,2.225806451612903
Eduardo Najera,2011-12,58.0,22,2.6363636363636362
Edward Davis,1972-73,372.0,67,5.552238805970149
Edward Davis,1973-74,431.0,73,5.904109589041096
Edward Davis,1974-75,420.0,73,5.7534246575342465
Edward Davis,1975-76,160.0,44,3.6363636363636362
Edward Davis,1976-77,81.0,19,4.2631578947368425
Edwin Ubiles,2011-12,14.0,4,3.5
Edy Tavares,2015-16,25.0,10,2.5
Edy Tavares,2016-17,8.0,2,4.0
Efthimios Rentzias,2002-03,48.0,31,1.5483870967741935
Egor Demin,2025-26,298.0,30,9.933333333333334
Ekpe Udoh,2010-11,236.0,57,4.140350877192983
Ekpe Udoh,2011-12,340.0,61,5.573770491803279
Ekpe Udoh,2012-13,323.0,76,4.25
Ekpe Udoh,2013-14,144.0,42,3.4285714285714284
Ekpe Udoh,2014-15,29.0,32,0.90625
Ekpe Udoh,2017-18,162.0,63,2.5714285714285716
Ekpe Udoh,2018-19,119.0,50,2.38
Elden Campbell,1990-91,144.0,51,2.823529411764706
Elden Campbell,1991-92,578.0,81,7.135802469135802
Elden Campbell,1992-93,606.0,79,7.670886075949367
Elden Campbell,1993-94,934.0,76,12.289473684210526
Elden Campbell,1994-95,913.0,73,12.506849315068493
Elden Campbell,1995-96,1143.0,82,13.939024390243903
Elden Campbell,1996-97,1148.0,77,14.909090909090908
Elden Campbell,1997-98,816.0,81,10.074074074074074
Elden Campbell,1998-99,616.0,49,12.571428571428571
Elden Campbell,1999-00,987.0,78,12.653846153846153
Elden Campbell,2000-01,1022.0,78,13.102564102564102
Elden Campbell,2001-02,1074.0,77,13.948051948051948
Elden Campbell,2002-03,343.0,56,6.125
Elden Campbell,2003-04,361.0,65,5.553846153846154
Elden Campbell,2004-05,118.0,37,3.189189189189189
Eldo Garrett,1969-70,790.0,69,11.44927536231884
Eldo Garrett,1970-71,854.0,66,12.93939393939394
Eldo Garrett,1971-72,496.0,46,10.782608695652174
Eldo Garrett,1972-73,520.0,53,9.81132075471698
Eldo Garrett,1973-74,101.0,40,2.525
Eldridge Recasner,1994-95,6.0,3,2.0
Eldridge Recasner,1995-96,436.0,63,6.920634920634921
Eldridge Recasner,1996-97,405.0,71,5.704225352112676
Eldridge Recasner,1997-98,548.0,59,9.288135593220339
Eldridge Recasner,1998-99,222.0,44,5.045454545454546
Eldridge Recasner,1999-00,7.0,7,1.0
Eldridge Recasner,2000-01,103.0,43,2.395348837209302
Eldridge Recasner,2001-02,5.0,6,0.8333333333333334
Elfrid Payton,2014-15,731.0,82,8.914634146341463
Elfrid Payton,2015-16,778.0,73,10.657534246575343
Elfrid Payton,2016-17,1046.0,82,12.75609756097561
Elfrid Payton,2017-18,797.0,63,12.65079365079365
Elfrid Payton,2018-19,446.0,42,10.619047619047619
Elfrid Payton,2019-20,449.0,45,9.977777777777778
Elfrid Payton,2020-21,639.0,63,10.142857142857142
Elfrid Payton,2021-22,150.0,49,3.061224489795918
Elfrid Payton,2024-25,85.0,22,3.8636363636363638
Elgin Baylor,1958-59,287.0,12,23.916666666666668
Elgin Baylor,1959-60,220.0,8,27.5
Elgin Baylor,1960-61,636.0,17,37.411764705882355
Elgin Baylor,1961-62,452.0,11,41.09090909090909
Elgin Baylor,1962-63,1001.0,28,35.75
Elgin Baylor,1963-64,727.0,29,25.06896551724138
Elgin Baylor,1964-65,628.0,25,25.12
Elgin Baylor,1965-66,458.0,31,14.774193548387096
Elgin Baylor,1966-67,520.0,20,26.0
Elgin Baylor,1967-68,1011.0,38,26.605263157894736
Elgin Baylor,1968-69,837.0,34,24.61764705882353
Elgin Baylor,1969-70,1295.0,53,24.433962264150942
Elgin Baylor,1970-71,20.0,2,10.0
Elgin Baylor,1971-72,106.0,9,11.777777777777779
Elias Harris,2013-14,0.0,2,0.0
Elie Okobo,2018-19,304.0,53,5.735849056603773
Elie Okobo,2019-20,219.0,55,3.981818181818182
Elijah Bryant,2020-21,16.0,1,16.0
Elijah Harkless,2024-25,32.0,10,3.2
Elijah Harkless,2025-26,17.0,7,2.4285714285714284
Elijah Hughes,2020-21,31.0,16,1.9375
Elijah Hughes,2021-22,126.0,33,3.8181818181818183
Elijah Millsap,2014-15,248.0,47,5.276595744680851
Elijah Millsap,2015-16,36.0,20,1.8
Elijah Millsap,2016-17,3.0,2,1.5
Elliot Perry,1991-92,126.0,50,2.52
Elliot Perry,1993-94,105.0,27,3.888888888888889
Elliot Perry,1994-95,795.0,82,9.695121951219512
Elliot Perry,1995-96,697.0,81,8.604938271604938
Elliot Perry,1996-97,562.0,82,6.853658536585366
Elliot Perry,1997-98,591.0,81,7.296296296296297
Elliot Perry,1998-99,98.0,34,2.8823529411764706
Elliot Perry,1999-00,317.0,60,5.283333333333333
Elliot Perry,2000-01,145.0,47,3.0851063829787235
Elliot Perry,2001-02,11.0,2,5.5
Elliot Williams,2011-12,88.0,23,3.8260869565217392
Elliot Williams,2013-14,404.0,67,6.029850746268656
Elliot Williams,2014-15,37.0,12,3.0833333333333335
Elliot Williams,2015-16,8.0,5,1.6
Elmer Bennett,1994-95,15.0,4,3.75
Elmer Bennett,1995-96,11.0,8,1.375
Elmer Bennett,1996-97,22.0,9,2.4444444444444446
Elmore Smith,1971-72,873.0,51,17.11764705882353
Elmore Smith,1972-73,940.0,51,18.431372549019606
Elmore Smith,1973-74,995.0,79,12.594936708860759
Elmore Smith,1974-75,759.0,72,10.541666666666666
Elmore Smith,1975-76,1212.0,77,15.74025974025974
Elmore Smith,1976-77,601.0,70,8.585714285714285
Elmore Smith,1977-78,1009.0,81,12.45679012345679
Elmore Smith,1978-79,156.0,24,6.5
Elmore Spencer,1992-93,104.0,44,2.3636363636363638
Elmore Spencer,1993-94,673.0,76,8.855263157894736
Elmore Spencer,1994-95,132.0,19,6.947368421052632
Elmore Spencer,1995-96,14.0,17,0.8235294117647058
Elmore Spencer,1996-97,0.0,1,0.0
Elston Turner,1981-82,661.0,80,8.2625
